Catálogo de productos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
idGrupo,DscGrupo,idProducto,idProductoAlterno,IdProductoProveedor,IdProductosClasificacion,Dsc,DscClasificacion,DscClasificacionA,SustanciaActiva,Ubicacion,Caracteristicas,ClkUMedida,ClkUMedidacontenido,PrecioCompra,PrecioLista,DescuentoContado,DescuentoCredito,DescuentoEspecialContado,DescuentoEspecialCredito,PrecioVenta,PrecioVenta2,PrecioVenta3,Notas,DescuentoMayoreo,CantidadMayoreo,Orden,IdRestaurante,IdProductoAlterno1,IndR,Status,Moneda,NombreImpresora_PV1,NombreImpresora_PV2,NombreImpresora_PV3,c_ClaveProdServ,c_ClaveUnidad,TasaIVA,ObjetoImpuesto
5,5.-L - M,119,119,119,1,LAUREL,1.-PAN,1.-PAN,,,,1,1,0,7,0,0,0,0,7,7,7,0,0,0,119,1,119,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
5,5.-L - M,120,120,120,1,MANTECADAS,1.-PAN,1.-PAN,,,,1,1,0,7,0,0,0,0,7,7,7,0,0,0,120,1,120,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
5,5.-L - M,121,121,121,1,MANTECONCHA DE CHOCOLATE,1.-PAN,1.-PAN,,,,1,1,0,10,0,0,0,0,10,10,10,0,0,0,121,1,121,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
5,5.-L - M,122,122,122,1,MANTECONCHA DE VAINILLA,1.-PAN,1.-PAN,,,,1,1,0,10,0,0,0,0,10,10,10,0,0,0,122,1,122,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
5,5.-L - M,123,123,123,1,MEDIAS,1.-PAN,1.-PAN,,,,1,1,0,12,0,0,0,0,12,12,12,0,0,0,123,1,123,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
5,5.-L - M,124,124,124,1,MIL HOJAS,1.-PAN,1.-PAN,,,,1,1,0,17,0,0,0,0,17,17,17,0,0,0,124,1,124,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
5,5.-L - M,125,125,125,1,MINI OREJA,1.-PAN,1.-PAN,,,,1,1,0,3,0,0,0,0,3,3,3,0,0,0,125,1,125,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
5,5.-L - M,133,133,133,1,MINI PAN DE MUERTO,1.-PAN,1.-PAN,,,,1,1,0,5,0,0,0,0,5,5,5,0,0,0,125,1,133,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
5,5.-L - M,126,126,126,1,MINIS,1.-PAN,1.-PAN,,,,1,1,0,30,0,0,0,0,30,30,30,0,0,0,126,1,126,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
5,5.-L - M,127,127,127,1,MOÑO,1.-PAN,1.-PAN,,,,1,1,0,8,0,0,0,0,8,8,8,0,0,0,127,1,127,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
5,5.-L - M,128,128,128,1,MUFFIN DE CHOCOLATE RELLENO DE CAPUCCINO,1.-PAN,1.-PAN,,,,1,1,0,13,0,0,0,0,13,13,13,0,0,0,128,1,128,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
5,5.-L - M,129,129,129,1,MUFIN DE VAINILLA CON RELLENO DE MANGO,1.-PAN,1.-PAN,,,,1,1,0,13,0,0,0,0,13,13,13,0,0,0,129,1,129,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
5,5.-L - M,130,130,130,1,MULTI CON CHOCOLATE,1.-PAN,1.-PAN,,,,1,1,0,14,0,0,0,0,14,14,14,0,0,0,130,1,130,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
5,5.-L - M,131,131,131,1,MULTI MARMOLEADO,1.-PAN,1.-PAN,,,,1,1,0,14,0,0,0,0,14,14,14,0,0,0,131,1,131,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
6,6.-N - P,142,142,142,1,NEGRITO,1.-PAN,1.-PAN,,,,1,1,0,8,0,0,0,0,8,8,8,0,0,0,142,1,142,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
6,6.-N - P,143,143,143,1,NEVADA,1.-PAN,1.-PAN,,,,1,1,0,17,0,0,0,0,17,17,17,0,0,0,143,1,143,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
6,6.-N - P,144,144,144,1,NOVIA,1.-PAN,1.-PAN,,,,1,1,0,9,0,0,0,0,9,9,9,0,0,0,144,1,144,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
6,6.-N - P,145,145,145,1,NUBE,1.-PAN,1.-PAN,,,,1,1,0,8,0,0,0,0,8,8,8,0,0,0,145,1,145,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
6,6.-N - P,146,146,146,1,NUEZ,1.-PAN,1.-PAN,,,,1,1,0,40,0,0,0,0,40,40,40,0,0,0,146,1,146,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
6,6.-N - P,147,147,147,1,OFERTA DE PANES,1.-PAN,1.-PAN,,,,1,1,0,25,0,0,0,0,25,25,25,0,0,0,147,1,147,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
6,6.-N - P,148,148,148,1,OJO DE BUEY,1.-PAN,1.-PAN,,,,1,1,0,10,0,0,0,0,10,10,10,0,0,0,148,1,148,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
6,6.-N - P,149,149,149,1,OJO DE VENADO,1.-PAN,1.-PAN,,,,1,1,0,10,0,0,0,0,10,10,10,0,0,0,149,1,149,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
6,6.-N - P,150,150,150,1,OREJA,1.-PAN,1.-PAN,,,,1,1,0,8,0,0,0,0,8,8,8,0,0,0,150,1,150,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
6,6.-N - P,151,151,151,1,PAMBAZO DE PILONCILLO CON ANÍS,1.-PAN,1.-PAN,,,,1,1,0,5,0,0,0,0,5,5,5,0,0,0,151,1,151,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
6,6.-N - P,152,152,152,1,PAN MOLIDO,1.-PAN,1.-PAN,,,,1,1,0,24,0,0,0,0,24,24,24,0,0,0,152,1,152,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
6,6.-N - P,153,153,153,1,PANADEROS,1.-PAN,1.-PAN,,,,1,1,0,7,0,0,0,0,7,7,7,0,0,0,153,1,153,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
6,6.-N - P,154,154,154,1,PASAS,1.-PAN,1.-PAN,,,,1,1,0,30,0,0,0,0,30,30,30,0,0,0,154,1,154,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
6,6.-N - P,155,155,155,1,PANQUE DE ELOTE,1.-PAN,1.-PAN,,,,1,1,0,18,0,0,0,0,18,18,18,0,0,0,155,1,155,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
6,6.-N - P,156,156,156,1,PAN DE ELOTE,1.-PAN,1.-PAN,,,,1,1,0,35,0,0,0,0,35,35,35,0,0,0,156,1,156,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
6,6.-N - P,174,174,174,1,PAN DE MUERTO,1.-PAN,1.-PAN,,,,1,1,0,9,0,0,0,0,9,9,9,0,0,0,156,1,174,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
6,6.-N - P,175,175,175,1,PAN DE MUERTO DOBLE,1.-PAN,1.-PAN,,,,1,1,0,18,0,0,0,0,18,18,18,0,0,0,156,1,175,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
6,6.-N - P,176,176,176,1,PAN DE MUERTO MUÑECO,1.-PAN,1.-PAN,,,,1,1,0,18,0,0,0,0,18,18,18,0,0,0,156,1,176,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
6,6.-N - P,177,177,177,1,PAN DE MUERTO CHICO,1.-PAN,1.-PAN,,,,1,1,0,5,0,0,0,0,5,5,5,0,0,0,156,1,177,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
6,6.-N - P,157,157,157,1,PASTEL DE ELOTE,1.-PAN,1.-PAN,,,,1,1,0,23,0,0,0,0,23,23,23,0,0,0,157,1,157,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
6,6.-N - P,158,158,158,1,PASTEL C. DE ELOTE,1.-PAN,1.-PAN,,,,1,1,0,330,0,0,0,0,330,330,330,0,0,0,158,1,158,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
6,6.-N - P,159,159,159,1,PEINETA DE FRESA,1.-PAN,1.-PAN,,,,1,1,0,8,0,0,0,0,8,8,8,0,0,0,159,1,159,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
6,6.-N - P,160,160,160,1,PIEDRA DE AZUCAR,1.-PAN,1.-PAN,,,,1,1,0,9,0,0,0,0,9,9,9,0,0,0,160,1,160,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
6,6.-N - P,161,161,161,1,PIEDRA DE CHOCOLATE,1.-PAN,1.-PAN,,,,1,1,0,9,0,0,0,0,9,9,9,0,0,0,161,1,161,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
6,6.-N - P,162,162,162,1,PINGUINO,1.-PAN,1.-PAN,,,,1,1,0,12,0,0,0,0,12,12,12,0,0,0,162,1,162,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
6,6.-N - P,163,163,163,1,PIZZA HAWAIANA REBANADA,1.-PAN,1.-PAN,,,,1,1,0,22,0,0,0,0,22,22,22,0,0,0,163,1,163,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
6,6.-N - P,164,164,164,1,PIZZA PEPPERONI REBANADA,1.-PAN,1.-PAN,,,,1,1,0,17,0,0,0,0,17,17,17,0,0,0,164,1,164,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
6,6.-N - P,165,165,165,1,PIZZA COMBINADA HAW/PEP COMPLETA,1.-PAN,1.-PAN,,,,1,1,0,117,0,0,0,0,117,117,117,0,0,0,165,1,165,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
6,6.-N - P,166,166,166,1,PIZZA HAWAIANA COMPLETA,1.-PAN,1.-PAN,,,,1,1,0,129,0,0,0,0,129,129,129,0,0,0,166,1,166,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
6,6.-N - P,167,167,167,1,PIZZA PEPPERONI COMPLETA,1.-PAN,1.-PAN,,,,1,1,0,99,0,0,0,0,99,99,99,0,0,0,167,1,167,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
6,6.-N - P,168,168,168,1,PLATANO,1.-PAN,1.-PAN,,,,1,1,0,8,0,0,0,0,8,8,8,0,0,0,168,1,168,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
6,6.-N - P,169,169,169,1,PLOMO CON COCO,1.-PAN,1.-PAN,,,,1,1,0,8,0,0,0,0,8,8,8,0,0,0,169,1,169,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
6,6.-N - P,170,170,170,1,PLOMO CON NUEZ,1.-PAN,1.-PAN,,,,1,1,0,8,0,0,0,0,8,8,8,0,0,0,170,1,170,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
6,6.-N - P,171,171,171,1,PLUMA,1.-PAN,1.-PAN,,,,1,1,0,7,0,0,0,0,7,7,7,0,0,0,171,1,171,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
6,6.-N - P,172,172,172,1,POLVORON NARANJA,1.-PAN,1.-PAN,,,,1,1,0,8,0,0,0,0,8,8,8,0,0,0,172,1,172,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
6,6.-N - P,173,173,173,1,POLVORON SEVILLANO,1.-PAN,1.-PAN,,,,1,1,0,5,0,0,0,0,5,5,5,0,0,0,173,1,173,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
7,7.-R - S,184,184,184,1,REBANADA CARIOCA DE COCO RELLENA DE CHABACANO,1.-PAN,1.-PAN,,,,1,1,0,9,0,0,0,0,9,9,9,0,0,0,184,1,184,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
7,7.-R - S,185,185,185,1,REBANADA CARIOCA DE GRANILLO RELLENA DE CHABACANO,1.-PAN,1.-PAN,,,,1,1,0,9,0,0,0,0,9,9,9,0,0,0,185,1,185,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
7,7.-R - S,186,186,186,1,REBANADA CON HIGO,1.-PAN,1.-PAN,,,,1,1,0,9,0,0,0,0,9,9,9,0,0,0,186,1,186,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
7,7.-R - S,187,187,187,1,REBANADA DE AZUCAR,1.-PAN,1.-PAN,,,,1,1,0,8,0,0,0,0,8,8,8,0,0,0,187,1,187,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
7,7.-R - S,188,188,188,1,REBANADA SOL Y SOMBRA,1.-PAN,1.-PAN,,,,1,1,0,9,0,0,0,0,9,9,9,0,0,0,188,1,188,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
7,7.-R - S,189,189,189,1,REJA,1.-PAN,1.-PAN,,,,1,1,0,8,0,0,0,0,8,8,8,0,0,0,189,1,189,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
7,7.-R - S,190,190,190,1,RIEL DE FRESA O PIÑA,1.-PAN,1.-PAN,,,,1,1,0,9,0,0,0,0,9,9,9,0,0,0,190,1,190,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
7,7.-R - S,191,191,191,1,ROL DE CANELA,1.-PAN,1.-PAN,,,,1,1,0,17,0,0,0,0,17,17,17,0,0,0,191,1,191,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
7,7.-R - S,192,192,192,1,ROLLO DE JAMON Y QUESO PHILADELPHIA,1.-PAN,1.-PAN,,,,1,1,0,13,0,0,0,0,13,13,13,0,0,0,192,1,192,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
7,7.-R - S,193,193,193,1,ROLLO DE MANZANA CANELA,1.-PAN,1.-PAN,,,,1,1,0,11,0,0,0,0,11,11,11,0,0,0,193,1,193,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
7,7.-R - S,194,194,194,1,ROLLO DE PIÑA CON SALVADO,1.-PAN,1.-PAN,,,,1,1,0,11,0,0,0,0,11,11,11,0,0,0,194,1,194,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
7,7.-R - S,195,195,195,1,ROLLO DE QUESO ZARZA,1.-PAN,1.-PAN,,,,1,1,0,17,0,0,0,0,17,17,17,0,0,0,195,1,195,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
7,7.-R - S,196,196,196,1,ROSCA BOLSA CON NUEZ,1.-PAN,1.-PAN,,,,1,1,0,8,0,0,0,0,8,8,8,0,0,0,196,1,196,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
7,7.-R - S,197,197,197,1,ROSCA DE ARANDANO CON NUEZ,1.-PAN,1.-PAN,,,,1,1,0,17,0,0,0,0,17,17,17,0,0,0,197,1,197,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
7,7.-R - S,198,198,198,1,ROSCA C. DE ARANDANO CON NUEZ,1.-PAN,1.-PAN,,,,1,1,0,200,0,0,0,0,200,200,200,0,0,0,198,1,198,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
7,7.-R - S,199,199,199,1,ROSCA DE NARANJA,1.-PAN,1.-PAN,,,,1,1,0,17,0,0,0,0,17,17,17,0,0,0,199,1,199,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
7,7.-R - S,200,200,200,1,ROSCA C. DE NARANJA,1.-PAN,1.-PAN,,,,1,1,0,200,0,0,0,0,200,200,200,0,0,0,200,1,200,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
7,7.-R - S,201,201,201,1,ROSCA DE CHOCOLATE RELLENA DE QUESO ZARZA,1.-PAN,1.-PAN,,,,1,1,0,17,0,0,0,0,17,17,17,0,0,0,201,1,201,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
7,7.-R - S,202,202,202,1,ROSCA C. DE CHOCOLATE RELLENA DE QUESO ZARZA,1.-PAN,1.-PAN,,,,1,1,0,200,0,0,0,0,200,200,200,0,0,0,202,1,202,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
7,7.-R - S,203,203,203,1,ROSCA DE VAINILLA RELLENA DE QUESO ZARZA,1.-PAN,1.-PAN,,,,1,1,0,17,0,0,0,0,17,17,17,0,0,0,203,1,203,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
7,7.-R - S,204,204,204,1,ROSCA C. DE VAINILLA RELLENA DE QUESO ZARZA,1.-PAN,1.-PAN,,,,1,1,0,200,0,0,0,0,200,200,200,0,0,0,204,1,204,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
7,7.-R - S,205,205,205,1,ROSCA DE CANELA RELLENA DE FRESA,1.-PAN,1.-PAN,,,,1,1,0,8,0,0,0,0,8,8,8,0,0,0,205,1,205,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
7,7.-R - S,206,206,206,1,ROSCA C. DE CANELA RELLENA DE FRESA,1.-PAN,1.-PAN,,,,1,1,0,8,0,0,0,0,8,8,8,0,0,0,206,1,206,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
7,7.-R - S,207,207,207,1,RUEDA DE MANTECA,1.-PAN,1.-PAN,,,,1,1,0,7,0,0,0,0,7,7,7,0,0,0,207,1,207,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
7,7.-R - S,208,208,208,1,SACRISTAN,1.-PAN,1.-PAN,,,,1,1,0,9,0,0,0,0,9,9,9,0,0,0,208,1,208,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
8,8.-T - Z,219,219,219,1,TABASQUEÑO,1.-PAN,1.-PAN,,,,1,1,0,8,0,0,0,0,8,8,8,0,0,0,219,1,219,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
8,8.-T - Z,220,220,220,1,TAPADO O MORDIDA,1.-PAN,1.-PAN,,,,1,1,0,8,0,0,0,0,8,8,8,0,0,0,220,1,220,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
8,8.-T - Z,221,221,221,1,TEJAMANI DE MANTECA CON AZUCAR,1.-PAN,1.-PAN,,,,1,1,0,7,0,0,0,0,7,7,7,0,0,0,221,1,221,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
8,8.-T - Z,222,222,222,1,TOSTADA DE CANELA,1.-PAN,1.-PAN,,,,1,1,0,7,0,0,0,0,7,7,7,0,0,0,222,1,222,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
8,8.-T - Z,223,223,223,1,TOSTADAS DE MANTEQUILLA,1.-PAN,1.-PAN,,,,1,1,0,15,0,0,0,0,15,15,15,0,0,0,223,1,223,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
8,8.-T - Z,224,224,224,1,TRONCO DE CANELA,1.-PAN,1.-PAN,,,,1,1,0,7,0,0,0,0,7,7,7,0,0,0,224,1,224,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
8,8.-T - Z,225,225,225,1,"VIENESA DE CREMA, COCO, HIGO Y NUEZ",1.-PAN,1.-PAN,,,,1,1,0,17,0,0,0,0,17,17,17,0,0,0,225,1,225,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
8,8.-T - Z,227,227,227,1,VOLCAN,1.-PAN,1.-PAN,,,,1,1,0,8,0,0,0,0,8,8,8,0,0,0,226,1,227,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
8,8.-T - Z,226,226,226,1,VOLTEADO DE NUEZ,1.-PAN,1.-PAN,,,,1,1,0,13,0,0,0,0,13,13,13,0,0,0,227,1,226,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
17,17.-ROSCA DE REYES,218,218,218,1,ROSCA DE REYES NARANJA MINI,1.-PAN,1.-PAN,,,,1,1,0,40,0,0,0,0,40,40,40,0,0,0,200,1,218,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
17,17.-ROSCA DE REYES,209,209,209,1,ROSCA DE REYES NARANJA MEDIANA,1.-PAN,1.-PAN,,,,1,1,0,190,0,0,0,0,190,190,190,0,0,0,201,1,209,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
17,17.-ROSCA DE REYES,210,210,210,1,ROSCA DE REYES NARANJA GRANDE,1.-PAN,1.-PAN,,,,1,1,0,290,0,0,0,0,290,290,290,0,0,0,202,1,210,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
17,17.-ROSCA DE REYES,211,211,211,1,ROSCA DE REYES NARANJA JUMBO,1.-PAN,1.-PAN,,,,1,1,0,390,0,0,0,0,390,390,390,0,0,0,203,1,211,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
17,17.-ROSCA DE REYES,1219,1219,1219,1,ROSCA DE REYES NUEZ MINI,1.-PAN,1.-PAN,,,,1,1,0,55,0,0,0,0,55,55,55,0,0,0,204,1,1219,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
17,17.-ROSCA DE REYES,212,212,212,1,ROSCA DE REYES NUEZ MEDIANA,1.-PAN,1.-PAN,,,,1,1,0,270,0,0,0,0,270,270,270,0,0,0,205,1,212,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
17,17.-ROSCA DE REYES,213,213,213,1,ROSCA DE REYES NUEZ GRANDE,1.-PAN,1.-PAN,,,,1,1,0,400,0,0,0,0,400,400,400,0,0,0,206,1,213,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
17,17.-ROSCA DE REYES,214,214,214,1,ROSCA DE REYES NUEZ JUMBO,1.-PAN,1.-PAN,,,,1,1,0,530,0,0,0,0,530,530,530,0,0,0,207,1,214,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
17,17.-ROSCA DE REYES,1220,1220,1220,1,ROSCA DE REYES ZARZAMORA PHIL MINI,1.-PAN,1.-PAN,,,,1,1,0,80,0,0,0,0,80,80,80,0,0,0,208,1,1220,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
17,17.-ROSCA DE REYES,215,215,215,1,ROSCA DE REYES ZARZAMORA PHIL MEDIANA,1.-PAN,1.-PAN,,,,1,1,0,330,0,0,0,0,330,330,330,0,0,0,209,1,215,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
17,17.-ROSCA DE REYES,216,216,216,1,ROSCA DE REYES ZARZAMORA PHIL GRANDE,1.-PAN,1.-PAN,,,,1,1,0,500,0,0,0,0,500,500,500,0,0,0,210,1,216,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
17,17.-ROSCA DE REYES,217,217,217,1,ROSCA DE REYES ZARZAMORA PHIL JUMBO,1.-PAN,1.-PAN,,,,1,1,0,630,0,0,0,0,630,630,630,0,0,0,211,1,217,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
9,9.-LACTEOS,237,237,237,1,NATA,1.-PAN,1.-PAN,,,,1,1,0,50,0,0,0,0,50,50,50,0,0,0,237,1,237,0,Activo,MXN.-MONEDA NACIONAL,,,,50131700,H87,16,2
9,9.-LACTEOS,238,238,238,1,LECHE ALPURA DE CHOCOLATE DE UN LITRO,1.-PAN,1.-PAN,,,,1,1,0,30,0,0,0,0,30,30,30,0,0,0,238,1,238,0,Activo,MXN.-MONEDA NACIONAL,,,,50131700,H87,16,2
9,9.-LACTEOS,239,239,239,1,LECHE ALPURA DE FRESA DE UN LITRO,1.-PAN,1.-PAN,,,,1,1,0,30,0,0,0,0,30,30,30,0,0,0,239,1,239,0,Activo,MXN.-MONEDA NACIONAL,,,,50131700,H87,16,2
9,9.-LACTEOS,240,240,240,1,LECHE ALPURA DE VAINILLA DE UN LITRO,1.-PAN,1.-PAN,,,,1,1,0,30,0,0,0,0,30,30,30,0,0,0,240,1,240,0,Activo,MXN.-MONEDA NACIONAL,,,,50131700,H87,16,2
9,9.-LACTEOS,241,241,241,1,LECHE ALPURA SEMI DE UN LITRO,1.-PAN,1.-PAN,,,,1,1,0,28,0,0,0,0,28,28,28,0,0,0,241,1,241,0,Activo,MXN.-MONEDA NACIONAL,,,,50131700,H87,16,2
9,9.-LACTEOS,242,242,242,1,LECHE ALPURA SEMI DESLACTOSADA DE UN LITRO,1.-PAN,1.-PAN,,,,1,1,0,28,0,0,0,0,28,28,28,0,0,0,242,1,242,0,Activo,MXN.-MONEDA NACIONAL,,,,50131700,H87,16,2
9,9.-LACTEOS,243,243,243,1,LECHE SANTA CLARA DESLACTOSADA DE UN LITRO,1.-PAN,1.-PAN,,,,1,1,0,28,0,0,0,0,28,28,28,0,0,0,243,1,243,0,Activo,MXN.-MONEDA NACIONAL,,,,50131700,H87,16,2
9,9.-LACTEOS,244,244,244,1,LECHE SANTA CLARA ENTERA DE UN LITRO,1.-PAN,1.-PAN,,,,1,1,0,28,0,0,0,0,28,28,28,0,0,0,244,1,244,0,Activo,MXN.-MONEDA NACIONAL,,,,50131700,H87,16,2
9,9.-LACTEOS,245,245,245,1,NUTRI DE UN LITRO,1.-PAN,1.-PAN,,,,1,1,0,21,0,0,0,0,21,21,21,0,0,0,245,1,245,0,Activo,MXN.-MONEDA NACIONAL,,,,50131700,H87,16,2
10,10.-SOBRE PEDIDO,256,256,256,1,BAGUETTE CHICO,1.-PAN,1.-PAN,,,,1,1,0,5,0,0,0,0,5,5,5,0,0,0,256,1,256,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
10,10.-SOBRE PEDIDO,257,257,257,1,BARRA VIEJA HIERBAS FINAS,1.-PAN,1.-PAN,,,,1,1,0,20,0,0,0,0,20,20,20,0,0,0,257,1,257,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
10,10.-SOBRE PEDIDO,258,258,258,1,BARRA VIEJA NATURAL,1.-PAN,1.-PAN,,,,1,1,0,20,0,0,0,0,20,20,20,0,0,0,258,1,258,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
10,10.-SOBRE PEDIDO,259,259,259,1,BARRA VIEJA RELLENA CON QUESO PHILADELPHIA,1.-PAN,1.-PAN,,,,1,1,0,45,0,0,0,0,45,45,45,0,0,0,259,1,259,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
10,10.-SOBRE PEDIDO,260,260,260,1,BOLILLO CON AJONJOLI CHICO,1.-PAN,1.-PAN,,,,1,1,0,4,0,0,0,0,4,4,4,0,0,0,260,1,260,0,Activo,MXN.-MONEDA NACIONAL,,,,50181900,H87,16,2
